journals/procedia/ZadorojniyMGSZ12;Algorithms for Finding Maximum Diversity of Design Variables in Multi-Objective Optimization.;2013-06-17;2012;171-176;db/journals/procedia/procedia8.html#ZadorojniyMGSZ12;http://dx.doi.org/10.1016/j.procs.2012.01.035;conf/cser/2012
journals/procedia/YounCFLB11;TEAM Network: Building Web-based Data Access and Analysis Environments for Ecosystem Services.;2013-06-05;2011;146-155;db/journals/procedia/procedia4.html#YounCFLB11;http://dx.doi.org/10.1016/j.procs.2011.04.016;conf/iccS/2011
journals/procedia/ZhangS12;A Second-order Diagonally-Implicit-Explicit Multi-Stage Integration Method.;2013-06-05;2012;1039-1046;db/journals/procedia/procedia9.html#ZhangS12;http://dx.doi.org/10.1016/j.procs.2012.04.112;conf/iccS/2012
journals/procedia/MillerM11;Management of dam systems via optimal price control.;2013-06-05;2011;1373-1382;db/journals/procedia/procedia4.html#MillerM11;http://dx.doi.org/10.1016/j.procs.2011.04.148;conf/iccS/2011
journals/procedia/KawinfruangfukulKK13;Representing Advances in Systems Engineering by Using an Electronic Process Guide.;2013-06-17;2013;1062-1071;db/journals/procedia/procedia16.html#KawinfruangfukulKK13;http://dx.doi.org/10.1016/j.procs.2013.01.112;conf/cser/2013
journals/procedia/PeairsC11;Using reinforcement learning to vary the m in GMRES(m).;2013-06-05;2011;2257-2266;db/journals/procedia/procedia4.html#PeairsC11;http://dx.doi.org/10.1016/j.procs.2011.04.246;conf/iccS/2011
journals/procedia/CaggianeseE12;GPU Accelerated Multi-agent Path Planning Based on Grid Space Decomposition.;2013-06-05;2012;1847-1856;db/journals/procedia/procedia9.html#CaggianeseE12;http://dx.doi.org/10.1016/j.procs.2012.04.203;conf/iccS/2012
journals/procedia/JaidannALB11;Atomistic studies of RDX and FOX-7 -Based Plastic-Bonded explosives: molecular dynamics simulation.;2013-06-05;2011;1177-1185;db/journals/procedia/procedia4.html#JaidannALB11;http://dx.doi.org/10.1016/j.procs.2011.04.126;conf/iccS/2011
journals/procedia/Florio12;On the Role of Perception and Apperception in Ubiquitous and Pervasive Environments.;2013-07-10;2012;1194-1201;db/journals/procedia/procedia10.html#Florio12;http://dx.doi.org/10.1016/j.procs.2012.06.172;conf/ant/2012
journals/procedia/MauchM12;An Online Accessible Learning Environment for a Selection and Training Process of Teachers in the Public Basic Education System in Brazil.;2013-06-20;2012;351-358;db/journals/procedia/procedia14.html#MauchM12;http://dx.doi.org/10.1016/j.procs.2012.10.040;conf/dsai/2012
journals/procedia/AchesonPDKCH12;Understanding System of Systems Development Using an Agent- Based Wave Model.;2013-11-28;2012;21-30;db/journals/procedia/procedia12.html#AchesonPDKCH12;http://dx.doi.org/10.1016/j.procs.2012.09.024;conf/complexsystems/2012
journals/procedia/RestrepoBG12;The Challenge of Teaching to Create Accessible Learning Objects to Higher Education Lecturers.;2013-06-20;2012;371-381;db/journals/procedia/procedia14.html#RestrepoBG12;http://dx.doi.org/10.1016/j.procs.2012.10.043;conf/dsai/2012
journals/procedia/PlaleWHCL12;Effectiveness of Hybrid Workflow Systems for Computational Science.;2013-06-05;2012;508-517;db/journals/procedia/procedia9.html#PlaleWHCL12;http://dx.doi.org/10.1016/j.procs.2012.04.054;conf/iccS/2012
journals/procedia/ValovaGGG11;Simulating the Influence of Ca on the Na Channel Excitability.;2013-11-28;2011;323-328;db/journals/procedia/procedia6.html#ValovaGGG11;http://dx.doi.org/10.1016/j.procs.2011.08.059;conf/complexsystems/2011
journals/procedia/LingerfeltMOBM11;A Multitier System for the Verification, Visualization and Management of CHIMERA.;2014-08-01;2011;2076-2085;db/journals/procedia/procedia4.html#LingerfeltMOBM11;http://dx.doi.org/10.1016/j.procs.2011.04.227;conf/iccS/2011
journals/procedia/NagataS11;Analysis Method of Influence of Potential Edge on Information Diffusion.;2013-06-05;2011;241-250;db/journals/procedia/procedia4.html#NagataS11;http://dx.doi.org/10.1016/j.procs.2011.04.026;conf/iccS/2011
journals/procedia/OukselL12;A Context-Aware Cross-Layer Broadcast Model for Ad Hoc Networks.;2013-07-10;2012;517-524;db/journals/procedia/procedia10.html#OukselL12;http://dx.doi.org/10.1016/j.procs.2012.06.066;conf/ant/2012
journals/procedia/MoriartyMA12;Utilizing Explorable Visual Environments for Experiential Applications.;2013-06-17;2012;261-266;db/journals/procedia/procedia8.html#MoriartyMA12;http://dx.doi.org/10.1016/j.procs.2012.01.055;conf/cser/2012
journals/procedia/Ansari12;Keynote 2: Content Delivery Acceleration.;2013-07-10;2012;20-21;db/journals/procedia/procedia10.html#Ansari12;http://dx.doi.org/10.1016/j.procs.2012.06.005;conf/ant/2012
journals/procedia/AndersonaL11;Pollutant Transport in Geomedia Using X-ray Computed Tomography.;2013-11-28;2011;481-486;db/journals/procedia/procedia6.html#AndersonaL11;http://dx.doi.org/10.1016/j.procs.2011.08.089;conf/complexsystems/2011
journals/procedia/GaoLG12;On Modelling, Simulating and Verifying a Decentralized Mission Control Algorithm for a Fleet of Collaborative UAVs.;2013-10-21;2012;792-801;db/journals/procedia/procedia9.html#GaoLG12;http://dx.doi.org/10.1016/j.procs.2012.04.085;conf/iccS/2012
journals/procedia/AndradeTXORE12;HASCH: High Performance Automatic Spell Checker for Portuguese Texts from the Web.;2014-07-19;2012;403-411;db/journals/procedia/procedia9.html#AndradeTXORE12;http://dx.doi.org/10.1016/j.procs.2012.04.043;conf/iccS/2012
journals/procedia/IwataM13;Object-Oriented Discrete Event Simulation Modeling Environment for Aerospace Vehicle Maintenance and Logistics Process.;2013-06-17;2013;187-196;db/journals/procedia/procedia16.html#IwataM13;http://dx.doi.org/10.1016/j.procs.2013.01.020;conf/cser/2013
journals/procedia/NakaoHMYY11;Real-coded Estimation of Distribution Algorithm by Using Probabilistic Models with Multiple Learning Rates.;2013-06-05;2011;1244-1251;db/journals/procedia/procedia4.html#NakaoHMYY11;http://dx.doi.org/10.1016/j.procs.2011.04.134;conf/iccS/2011
journals/procedia/LiS12;Simulating Heterogeneous and Larger-Scale Wireless Sensor Networks with TOSSIM TinyOS Emulator.;2013-11-28;2012;374-379;db/journals/procedia/procedia12.html#LiS12;http://dx.doi.org/10.1016/j.procs.2012.09.089;conf/complexsystems/2012
journals/procedia/CapitaoAV12;Connecting Families and Schools of Students with Deafness: Describing the ICT and Internet use in Education.;2013-06-20;2012;163-172;db/journals/procedia/procedia14.html#CapitaoAV12;http://dx.doi.org/10.1016/j.procs.2012.10.019;conf/dsai/2012
journals/procedia/LewisMW12;Tracking Epileptogenesis Progressions with Layered Fuzzy K-means and K-medoid Clustering.;2013-06-05;2012;432-438;db/journals/procedia/procedia9.html#LewisMW12;http://dx.doi.org/10.1016/j.procs.2012.04.046;conf/iccS/2012
journals/procedia/CoudercBA11;Pervasive Integrity Checking With Coupled Objects.;2013-07-10;2011;320-327;db/journals/procedia/procedia5.html#CoudercBA11;http://dx.doi.org/10.1016/j.procs.2011.07.042;conf/ant/2011
journals/procedia/OhtaniHTHHNI11;Fast Computation of Quasi-Dynamic Earthquake Cycle Simulation with Hierarchical Matrices.;2013-06-05;2011;1456-1465;db/journals/procedia/procedia4.html#OhtaniHTHHNI11;http://dx.doi.org/10.1016/j.procs.2011.04.158;conf/iccS/2011
journals/procedia/MalakarNV11;InSt: An Integrated Steering Framework for Critical Weather Applications.;2013-06-05;2011;116-125;db/journals/procedia/procedia4.html#MalakarNV11;http://dx.doi.org/10.1016/j.procs.2011.04.013;conf/iccS/2011
journals/procedia/TruongPD12;Governing Bot-as-a-Service in Sustainability Platforms - Issues and Approaches.;2013-07-10;2012;561-568;db/journals/procedia/procedia10.html#TruongPD12;http://dx.doi.org/10.1016/j.procs.2012.06.072;conf/ant/2012
journals/procedia/GomesPV11;Supporting the Perpetuation and Reproducibility of Numerical Method Publications.;2013-06-05;2011;688-696;db/journals/procedia/procedia4.html#GomesPV11;http://dx.doi.org/10.1016/j.procs.2011.04.072;conf/iccS/2011
journals/procedia/BatlloriLLS11;Evolving spiking neural networks for robot control.;2013-11-28;2011;329-334;db/journals/procedia/procedia6.html#BatlloriLLS11;http://dx.doi.org/10.1016/j.procs.2011.08.060;conf/complexsystems/2011
journals/procedia/Ruijven13;Ontology for Systems Engineering.;2013-06-17;2013;383-392;db/journals/procedia/procedia16.html#Ruijven13;http://dx.doi.org/10.1016/j.procs.2013.01.040;conf/cser/2013
journals/procedia/MoriartyLDBMH12;Utilizing Depth Based Sensors and Customizable Software Frameworks for Experiential Application.;2013-11-28;2012;200-205;db/journals/procedia/procedia12.html#MoriartyLDBMH12;http://dx.doi.org/10.1016/j.procs.2012.09.054;conf/complexsystems/2012
journals/procedia/MezniCG12;AWS-Policy: An Extension for Autonomic Web Service Description.;2013-07-10;2012;915-920;db/journals/procedia/procedia10.html#MezniCG12;http://dx.doi.org/10.1016/j.procs.2012.06.122;conf/ant/2012
journals/procedia/Merchant12;Role of Safety and Product Integrity.;2013-06-17;2012;443-451;db/journals/procedia/procedia8.html#Merchant12;http://dx.doi.org/10.1016/j.procs.2012.01.084;conf/cser/2012
journals/procedia/YasarerN12;Development of Void Prediction Models for Kansas Concrete Mixes Used in PCC Pavement.;2013-06-17;2012;473-478;db/journals/procedia/procedia8.html#YasarerN12;http://dx.doi.org/10.1016/j.procs.2012.01.088;conf/cser/2012
journals/procedia/LimareM11;The IPOL Initiative: Publishing and Testing Algorithms on Line for Reproducible Research in Image Processing.;2013-06-05;2011;716-725;db/journals/procedia/procedia4.html#LimareM11;http://dx.doi.org/10.1016/j.procs.2011.04.075;conf/iccS/2011
journals/procedia/OzbayogluB12;Estimation of the Burned Area in Forest Fires Using Computational Intelligence Techniques.;2013-11-28;2012;282-287;db/journals/procedia/procedia12.html#OzbayogluB12;http://dx.doi.org/10.1016/j.procs.2012.09.070;conf/complexsystems/2012
journals/procedia/KouassiAK11;Efficient Probabilistic Latent Semantic Indexing using Graphics Processing Unit.;2013-06-05;2011;382-391;db/journals/procedia/procedia4.html#KouassiAK11;http://dx.doi.org/10.1016/j.procs.2011.04.040;conf/iccS/2011
journals/procedia/MrazovaK12;Can Deep Neural Networks Discover Meaningful Pattern Features?;2013-11-28;2012;194-199;db/journals/procedia/procedia12.html#MrazovaK12;http://dx.doi.org/10.1016/j.procs.2012.09.053;conf/complexsystems/2012
journals/procedia/YangWB13;Interactive Tree Decomposition Tool for Reducing System Analysis Complexity.;2013-06-17;2013;138-147;db/journals/procedia/procedia16.html#YangWB13;http://dx.doi.org/10.1016/j.procs.2013.01.015;conf/cser/2013
journals/procedia/Al-TurjmanHO11;Towards Augmenting Federated Wireless Sensor Networks.;2013-07-10;2011;224-231;db/journals/procedia/procedia5.html#Al-TurjmanHO11;http://dx.doi.org/10.1016/j.procs.2011.07.030;conf/ant/2011
journals/procedia/BranscombPCJ13;Supporting Multidisciplinary Vehicle Analysis Using a Vehicle Reference Architecture Model in SysML.;2013-06-17;2013;79-88;db/journals/procedia/procedia16.html#BranscombPCJ13;http://dx.doi.org/10.1016/j.procs.2013.01.009;conf/cser/2013
journals/procedia/MasseroliGC11;Bio Search Computing: Bioinformatics web service integration for data-driven answering of complex Life Science questions.;2013-06-05;2011;1082-1091;db/journals/procedia/procedia4.html#MasseroliGC11;http://dx.doi.org/10.1016/j.procs.2011.04.115;conf/iccS/2011
journals/procedia/FahadMB11;Towards ensuring Satisfiability of Merged Ontology.;2013-06-05;2011;2216-2225;db/journals/procedia/procedia4.html#FahadMB11;http://dx.doi.org/10.1016/j.procs.2011.04.242;conf/iccS/2011
journals/procedia/ShiraniSKZLL12;On the Delay of Reactive-Greedy-Reactive Routing in Unmanned Aeronautical Ad-hoc Networks.;2013-07-10;2012;535-542;db/journals/procedia/procedia10.html#ShiraniSKZLL12;http://dx.doi.org/10.1016/j.procs.2012.06.068;conf/ant/2012
journals/procedia/KhanmohammadiDE12;A Fuzzy Inference Model for Predicting Irregular Human Behaviour During Stressful Missions.;2013-11-28;2012;265-270;db/journals/procedia/procedia12.html#KhanmohammadiDE12;http://dx.doi.org/10.1016/j.procs.2012.09.067;conf/complexsystems/2012
journals/procedia/GreggCT12;Social Media, Avatars, and Virtual Worlds: Re-imagine an Inclusive Learning Environment for Adolescents and Adults with Literacy Barriers.;2013-06-20;2012;336-342;db/journals/procedia/procedia14.html#GreggCT12;http://dx.doi.org/10.1016/j.procs.2012.10.038;conf/dsai/2012
journals/procedia/JosephLS11;Predictive Ability of the Interest Rate Spread Using Neural Networks.;2013-11-28;2011;207-212;db/journals/procedia/procedia6.html#JosephLS11;http://dx.doi.org/10.1016/j.procs.2011.08.039;conf/complexsystems/2011
journals/procedia/CorrandDM13;Incorporating Electrical Distribution Network Structure into Energy Portfolio Optimization for an Isolated Grid.;2013-06-17;2013;757-766;db/journals/procedia/procedia16.html#CorrandDM13;http://dx.doi.org/10.1016/j.procs.2013.01.079;conf/cser/2013
journals/procedia/Eijkhout12;International Conference on Computational Science, ICCS 2012 A Theory of Data Movement in Parallel Computations.;2013-06-05;2012;236-245;db/journals/procedia/procedia9.html#Eijkhout12;http://dx.doi.org/10.1016/j.procs.2012.04.025;conf/iccS/2012
journals/procedia/FioreAFPSDBC11;The Climate-G testbed: towards large scale distributed data management for climate change.;2013-06-05;2011;567-576;db/journals/procedia/procedia4.html#FioreAFPSDBC11;http://dx.doi.org/10.1016/j.procs.2011.04.059;conf/iccS/2011
journals/procedia/RawiA11;Development of Intelligent Wireless Sensor Networks for Human Comfort Index Measurement.;2013-07-10;2011;232-239;db/journals/procedia/procedia5.html#RawiA11;http://dx.doi.org/10.1016/j.procs.2011.07.031;conf/ant/2011
journals/procedia/ZhangF12;A New Ensemble Learning Method for Temporal Pattern Identification.;2013-11-28;2012;102-109;db/journals/procedia/procedia12.html#ZhangF12;http://dx.doi.org/10.1016/j.procs.2012.09.038;conf/complexsystems/2012
journals/procedia/JourjonRDO11;International Conference on Computational Science, ICCS 2011 LabWiki: An Executable Paper Platform for Experiment-based Research.;2013-06-05;2011;697-706;db/journals/procedia/procedia4.html#JourjonRDO11;http://dx.doi.org/10.1016/j.procs.2011.04.073;conf/iccS/2011
journals/procedia/AsteriadisKSY12;Towards Detecting Clusters of Players using Visual and Gameplay Behavioral Cues.;2013-06-17;2012;140-147;db/journals/procedia/procedia15.html#AsteriadisKSY12;http://dx.doi.org/10.1016/j.procs.2012.10.065;conf/vsgames/2012
journals/procedia/CollierS12;Agent-based Algorithm for Spatial Distribution of Objects.;2013-06-05;2012;1494-1502;db/journals/procedia/procedia9.html#CollierS12;http://dx.doi.org/10.1016/j.procs.2012.04.164;conf/iccS/2012
journals/procedia/WangD12;Computational System Architecture Development Using a Holistic Modeling Approach.;2013-11-28;2012;13-20;db/journals/procedia/procedia12.html#WangD12;http://dx.doi.org/10.1016/j.procs.2012.09.023;conf/complexsystems/2012
journals/procedia/HoelzlKF12;Goal Oriented Opportunistic Recognition of High-Level Composed Activities Using Dynamically Configured Hidden Markov Models.;2013-07-10;2012;308-315;db/journals/procedia/procedia10.html#HoelzlKF12;http://dx.doi.org/10.1016/j.procs.2012.06.041;conf/ant/2012
journals/procedia/PerezA12;A Smart Phone Tool to Create Photo Collages.;2013-06-17;2012;159-162;db/journals/procedia/procedia15.html#PerezA12;http://dx.doi.org/10.1016/j.procs.2012.10.067;conf/vsgames/2012
journals/procedia/PapeGCDKR13;A Fuzzy Evaluation method for System of Systems Meta-architectures.;2013-07-19;2013;245-254;db/journals/procedia/procedia16.html#PapeGCDKR13;http://dx.doi.org/10.1016/j.procs.2013.01.026;conf/cser/2013
journals/procedia/TurgutM11;Generating Pareto Surface for Multi Objective Integer Programming Problems with Stochastic Objective Coefficients.;2013-11-28;2011;46-51;db/journals/procedia/procedia6.html#TurgutM11;http://dx.doi.org/10.1016/j.procs.2011.08.011;conf/complexsystems/2011
journals/procedia/Gonzalez13a;An Intelligent Controller for the Smart Grid.;2013-06-17;2013;776-785;db/journals/procedia/procedia16.html#Gonzalez13a;http://dx.doi.org/10.1016/j.procs.2013.01.081;conf/cser/2013
journals/procedia/Strand11;Community Earth System Model Data Management: Policies and Challenges.;2013-06-05;2011;558-566;db/journals/procedia/procedia4.html#Strand11;http://dx.doi.org/10.1016/j.procs.2011.04.058;conf/iccS/2011
journals/procedia/LaiZRVKS12;International Conference on Computational Science, ICCS 2012.;2013-06-05;2012;412-421;db/journals/procedia/procedia9.html#LaiZRVKS12;http://dx.doi.org/10.1016/j.procs.2012.04.044;conf/iccS/2012
journals/procedia/XueHDX12;Post-frontal Combustion Heat Modeling in DEVS-fire for Coupled Atmosphere-fire Simulation.;2013-06-05;2012;302-311;db/journals/procedia/procedia9.html#XueHDX12;http://dx.doi.org/10.1016/j.procs.2012.04.032;conf/iccS/2012
journals/procedia/SandersK12;Systems Engineering Framework for Integrated Product and Industrial Design Including Trade Study Optimization.;2013-06-17;2012;413-419;db/journals/procedia/procedia8.html#SandersK12;http://dx.doi.org/10.1016/j.procs.2012.01.080;conf/cser/2012
journals/procedia/OshimaYE12;Effect of Potential Model Pruning on Different-Sized Boards in Monte-Carlo GO.;2013-11-28;2012;146-151;db/journals/procedia/procedia12.html#OshimaYE12;http://dx.doi.org/10.1016/j.procs.2012.09.045;conf/complexsystems/2012
journals/procedia/KovalchukB12;High-Level Knowledge-Based Structures for Simulation within Urgent Computing Tasks.;2013-06-05;2012;1694-1703;db/journals/procedia/procedia9.html#KovalchukB12;http://dx.doi.org/10.1016/j.procs.2012.04.187;conf/iccS/2012
journals/procedia/SisnerosHOH11;Visualizing Life Zone Boundary Sensitivities Across Climate Models and Temporal Spans.;2013-06-05;2011;1582-1591;db/journals/procedia/procedia4.html#SisnerosHOH11;http://dx.doi.org/10.1016/j.procs.2011.04.171;conf/iccS/2011
journals/procedia/ShifletS11;Making connections: Modeling epidemiological networks in mathematical modeling and HPC courses.;2013-06-05;2011;1901-1906;db/journals/procedia/procedia4.html#ShifletS11;http://dx.doi.org/10.1016/j.procs.2011.04.207;conf/iccS/2011
journals/procedia/CorralSS12;Mobile Multiplatform Development: An Experiment for Performance Analysis.;2013-07-10;2012;736-743;db/journals/procedia/procedia10.html#CorralSS12;http://dx.doi.org/10.1016/j.procs.2012.06.094;conf/ant/2012
journals/procedia/EpicocoMA11;A Performance Evaluation Method for Climate Coupled Models.;2013-06-05;2011;1526-1534;db/journals/procedia/procedia4.html#EpicocoMA11;http://dx.doi.org/10.1016/j.procs.2011.04.165;conf/iccS/2011
journals/procedia/FangDD13;An Approach to Facilitate Decision Making on Architecture Evolution Strategies.;2013-06-17;2013;275-282;db/journals/procedia/procedia16.html#FangDD13;http://dx.doi.org/10.1016/j.procs.2013.01.029;conf/cser/2013
journals/procedia/Gawanmeh11;Embedding and Verification of ZigBee Protocol Stack in Event-B.;2013-07-10;2011;736-741;db/journals/procedia/procedia5.html#Gawanmeh11;http://dx.doi.org/10.1016/j.procs.2011.07.097;conf/ant/2011
journals/procedia/MandelBKKK12;Assimilation of Perimeter Data and Coupling with Fuel Moisture in a Wildland Fire-Atmosphere DDDAS.;2013-06-05;2012;1100-1109;db/journals/procedia/procedia9.html#MandelBKKK12;http://dx.doi.org/10.1016/j.procs.2012.04.119;conf/iccS/2012
journals/procedia/LiaoS11;A Comparative Study on Pricing Rules and Its Effect on Total Dispatch Cost.;2013-11-28;2011;505-510;db/journals/procedia/procedia6.html#LiaoS11;http://dx.doi.org/10.1016/j.procs.2011.08.093;conf/complexsystems/2011
journals/procedia/BrecherNK13;Model-based Control of a Handling System with SysML.;2013-06-17;2013;197-205;db/journals/procedia/procedia16.html#BrecherNK13;http://dx.doi.org/10.1016/j.procs.2013.01.021;conf/cser/2013
journals/procedia/CheikhrouhouKDAA11;LNT: a Logical Neighbor Tree for Secure Group Management in Wireless Sensor Networks.;2013-07-10;2011;198-207;db/journals/procedia/procedia5.html#CheikhrouhouKDAA11;http://dx.doi.org/10.1016/j.procs.2011.07.027;conf/ant/2011
journals/procedia/McKerliea11;Keynote II: User Centred Design for the Mobile Web.;2013-07-10;2011;36-37;db/journals/procedia/procedia5.html#McKerliea11;http://dx.doi.org/10.1016/j.procs.2011.07.006;conf/ant/2011
journals/procedia/BaboulinDDGRT12;A Class of Communication-avoiding Algorithms for Solving General Dense Linear Systems on CPU/GPU Parallel Machines.;2013-06-05;2012;17-26;db/journals/procedia/procedia9.html#BaboulinDDGRT12;http://dx.doi.org/10.1016/j.procs.2012.04.003;conf/iccS/2012
journals/procedia/SunJW11;Optimized Handover Strategy with Movement Trend Awareness for Body Sensor Networks.;2013-07-10;2011;255-263;db/journals/procedia/procedia5.html#SunJW11;http://dx.doi.org/10.1016/j.procs.2011.07.034;conf/ant/2011
journals/procedia/KhanASP12;Energy-aware Peering Routing Protocol for indoor hospital Body Area Network Communication.;2013-07-10;2012;188-196;db/journals/procedia/procedia10.html#KhanASP12;http://dx.doi.org/10.1016/j.procs.2012.06.027;conf/ant/2012
journals/procedia/NiuWS11;Second-order Mining for Active Collaborative Filtering.;2013-06-05;2011;1726-1734;db/journals/procedia/procedia4.html#NiuWS11;http://dx.doi.org/10.1016/j.procs.2011.04.187;conf/iccS/2011
journals/procedia/JohnnieASCM12;Systems Engineering and Metabolic Engineering: A Side-by-Side Comparison.;2013-06-17;2012;226-231;db/journals/procedia/procedia8.html#JohnnieASCM12;http://dx.doi.org/10.1016/j.procs.2012.01.047;conf/cser/2012
journals/procedia/ZhaoS12;Large-scale Agent-based Traffic Micro-simulation: Experiences with Model Refinement, Calibration, Validation and Application.;2013-07-10;2012;815-820;db/journals/procedia/procedia10.html#ZhaoS12;http://dx.doi.org/10.1016/j.procs.2012.06.105;conf/ant/2012
journals/procedia/DinhAJKGMR12;Debugging Scientific Applications With Statistical Assertions.;2013-06-05;2012;1940-1949;db/journals/procedia/procedia9.html#DinhAJKGMR12;http://dx.doi.org/10.1016/j.procs.2012.04.212;conf/iccS/2012
journals/procedia/YangD011;Cognition Evolutionary Computation for System-of-systems Architecture Development.;2013-11-28;2011;40-45;db/journals/procedia/procedia6.html#YangD011;http://dx.doi.org/10.1016/j.procs.2011.08.010;conf/complexsystems/2011
journals/procedia/LightPM12;Monitoring Winter Ice Conditions Using Thermal Imaging Cameras Equipped with Infrared Microbolometer Sensors.;2013-07-10;2012;1158-1165;db/journals/procedia/procedia10.html#LightPM12;http://dx.doi.org/10.1016/j.procs.2012.06.166;conf/ant/2012
journals/procedia/SzymczakPPP11;Anisotropic 2D mesh adaptation in hp-adaptive FEM.;2013-06-05;2011;1818-1827;db/journals/procedia/procedia4.html#SzymczakPPP11;http://dx.doi.org/10.1016/j.procs.2011.04.197;conf/iccS/2011
journals/procedia/RochaBGPM12;Web Accessibility and Digital Businesses: The Potential Economic Value of Portuguese People with Disability.;2013-06-20;2012;56-64;db/journals/procedia/procedia14.html#RochaBGPM12;http://dx.doi.org/10.1016/j.procs.2012.10.007;conf/dsai/2012
journals/procedia/RoopalakshmiR11;A Novel Approach to Video Copy Detection Using Audio Fingerprints and PCA.;2013-07-10;2011;149-156;db/journals/procedia/procedia5.html#RoopalakshmiR11;http://dx.doi.org/10.1016/j.procs.2011.07.021;conf/ant/2011
journals/procedia/EnkeGM11;Stock Market Prediction with Multiple Regression, Fuzzy Type-2 Clustering and Neural Networks.;2013-11-28;2011;201-206;db/journals/procedia/procedia6.html#EnkeGM11;http://dx.doi.org/10.1016/j.procs.2011.08.038;conf/complexsystems/2011
journals/procedia/DoLM11;Parallel Computing Flow Accumulation in Large Digital Elevation Models.;2013-06-05;2011;2277-2286;db/journals/procedia/procedia4.html#DoLM11;http://dx.doi.org/10.1016/j.procs.2011.04.248;conf/iccS/2011
journals/procedia/BossardKP11;Node-to-set disjoint-path routing in perfect hierarchical hypercubes.;2013-06-05;2011;442-451;db/journals/procedia/procedia4.html#BossardKP11;http://dx.doi.org/10.1016/j.procs.2011.04.046;conf/iccS/2011
journals/procedia/AlexandrovAR12;The Role of Computational Science and Emerging Technologies in the Natural Sciences Education at University Level.;2013-06-05;2012;1789-1798;db/journals/procedia/procedia9.html#AlexandrovAR12;http://dx.doi.org/10.1016/j.procs.2012.04.197;conf/iccS/2012
journals/procedia/CencerradoCM12;Genetic Algorithm Characterization for the Quality Assessment of Forest Fire Spread Prediction.;2013-06-05;2012;312-320;db/journals/procedia/procedia9.html#CencerradoCM12;http://dx.doi.org/10.1016/j.procs.2012.04.033;conf/iccS/2012
journals/procedia/Hibler12;The GA-ACO Method Applied to Engineering Design.;2013-11-28;2012;152-157;db/journals/procedia/procedia12.html#Hibler12;http://dx.doi.org/10.1016/j.procs.2012.09.046;conf/complexsystems/2012
journals/procedia/JinTLZH12;HPC Simulations of Information Propagation Over Social Networks.;2013-06-05;2012;292-301;db/journals/procedia/procedia9.html#JinTLZH12;http://dx.doi.org/10.1016/j.procs.2012.04.031;conf/iccS/2012
journals/procedia/StevanovicVA11;Unsupervised Clustering of Web Sessions to Detect Malicious and Non-malicious Website Users.;2013-07-10;2011;123-131;db/journals/procedia/procedia5.html#StevanovicVA11;http://dx.doi.org/10.1016/j.procs.2011.07.018;conf/ant/2011
journals/procedia/FerreiraFS12;Accessibility for People with Cerebral Palsy: The use of Blogs as an Agent of Social Inclusion.;2013-06-20;2012;245-253;db/journals/procedia/procedia14.html#FerreiraFS12;http://dx.doi.org/10.1016/j.procs.2012.10.028;conf/dsai/2012
journals/procedia/BrowneKHOY13;Enabling Systems Modeling Language Authoring in a Collaborative Web-based Decision Support Tool.;2013-06-17;2013;373-382;db/journals/procedia/procedia16.html#BrowneKHOY13;http://dx.doi.org/10.1016/j.procs.2013.01.039;conf/cser/2013
journals/procedia/LoyallGCUSNK12;Information Ubiquity in Austere Locations.;2013-07-10;2012;170-178;db/journals/procedia/procedia10.html#LoyallGCUSNK12;http://dx.doi.org/10.1016/j.procs.2012.06.025;conf/ant/2012
journals/procedia/JungCCK12;Analysis of Multifractals in Game Behaviors.;2013-06-05;2012;1410-1415;db/journals/procedia/procedia9.html#JungCCK12;http://dx.doi.org/10.1016/j.procs.2012.04.155;conf/iccS/2012
journals/procedia/WarshawskyM13;Choosing Aggregation Functions for Modeling System of Systems Performance.;2013-06-17;2013;236-244;db/journals/procedia/procedia16.html#WarshawskyM13;http://dx.doi.org/10.1016/j.procs.2013.01.025;conf/cser/2013
journals/procedia/DouglasEPC12;An Introduction to a Porous Shape Memory Alloy Dynamic Data Driven Application System.;2013-06-05;2012;1081-1089;db/journals/procedia/procedia9.html#DouglasEPC12;http://dx.doi.org/10.1016/j.procs.2012.04.117;conf/iccS/2012
journals/procedia/UlonskaW13;Need Finding for the Development of a Conceptional, Engineering- Driven Framework for Improved Product Documentation.;2013-06-17;2013;423-432;db/journals/procedia/procedia16.html#UlonskaW13;http://dx.doi.org/10.1016/j.procs.2013.01.044;conf/cser/2013
journals/procedia/LezcanoBS12;Contrasting Knowledge Organization Systems for the Description of Research Products: the Case of Overlapping in the Agricultural Domain.;2013-06-05;2012;1571-1577;db/journals/procedia/procedia9.html#LezcanoBS12;http://dx.doi.org/10.1016/j.procs.2012.04.172;conf/iccS/2012
journals/procedia/BertramK12;Secure Web Service Clients on Mobile Devices.;2013-07-10;2012;696-704;db/journals/procedia/procedia10.html#BertramK12;http://dx.doi.org/10.1016/j.procs.2012.06.089;conf/ant/2012
journals/procedia/ArnautovicS12;Value models for engineering of complex sustainable systems.;2013-06-17;2012;53-58;db/journals/procedia/procedia8.html#ArnautovicS12;http://dx.doi.org/10.1016/j.procs.2012.01.013;conf/cser/2012
journals/procedia/LopesP13;Service Systems Engineering Applications.;2013-06-17;2013;678-687;db/journals/procedia/procedia16.html#LopesP13;http://dx.doi.org/10.1016/j.procs.2013.01.071;conf/cser/2013
